Body_Level,Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Smoking,Meal_Count,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Alcohol_Consump_Always,Alcohol_Consump_Frequently,Alcohol_Consump_Sometimes,Alcohol_Consump_no,Food_Between_Meals_Always,Food_Between_Meals_Frequently,Food_Between_Meals_Sometimes,Food_Between_Meals_no,Transport_Automobile,Transport_Bike,Transport_Motorbike,Transport_Public_Transportation,Transport_Walking,BMI
0,1,-1.1473289578252854,0.0947109027932334,-1.3305763520095477,1,-0.780555062614079,0.5900602215192011,0,-0.789604386277611,0,0,-0.8703689190557731,0.10571250178190031,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.5052183498901817
3,1,1.496482115533177,-0.002275260293943032,0.7797338682856031,1,0.25849871549216563,-1.6209068327882432,0,0.24714800684218982,1,0,1.1334915363828535,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,0.9111819203789713
2,1,-0.2687860950751497,-0.5453533863221383,-0.24904621888141307,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-0.6773132486804317,2.2303160105143887,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.03679407203846073
0,0,-0.26157530083799163,0.020943504041082278,-1.3298828830342175,1,0.25539434534687216,-0.023112770868304766,0,0.4021545297228099,1,0,-0.635956524474564,1.5051389232570813,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.4863472756022
1,1,-0.8369672233207208,-0.33398548158818026,-0.7058518237538709,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6617545182908393
2,0,1.37743716929917,-0.3081351868392154,-0.4465115952577185,1,0.9740708343167113,-1.6209068327882432,0,-1.876651354849667,1,0,-1.2114150707525357,-0.7882314664135579,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.3663658184480741
3,1,-0.04556535107392618,-0.9742400018178108,0.5152796629757701,1,0.8580140119361727,-1.601798545405181,0,-1.2612161281891279,1,0,-0.6157103429813168,0.9376244799797301,0,0,0,1,0,0,1,0,0,0,0,1,0,1.1191021316222682
1,0,1.3778931141200632,-1.1794571005240098,-1.0103888936688428,1,1.0694867403021142,-0.008257040986224574,0,-2.127944595073082,0,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.7428525430965776
3,0,-0.13674925271464525,0.4057070694235431,1.7869926252587984,1,1.0694867403021142,1.3428161166361314,0,0.4021545297228099,1,0,0.37980881100882014,0.25204280747882907,0,0,1,0,0,0,1,0,0,0,0,1,0,1.8003681388817567
3,0,-0.4129602138805206,0.5021648127488836,1.8048694461355463,1,1.0694867403021142,1.3266509151231078,0,0.4021545297228099,1,0,0.4608953658377897,0.41388730908073107,0,0,1,0,0,0,1,0,0,0,0,1,0,1.762209982135806
3,1,-0.9951715331379196,1.0771806291823807,0.8263900513434552,1,-0.780555062614079,0.8467005346861581,0,-1.230333738271869,1,0,-0.02735860585709835,-0.008713370785069808,0,0,0,1,0,0,1,0,0,0,0,1,0,0.44988183922315367
0,0,0.45211788006107373,-0.4349559296795902,-1.4078743317667033,1,-0.7728847892991886,0.02522801929075219,0,0.9631483484655533,1,0,0.06584913500300557,1.0192136792195963,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.462254050547274
1,0,-0.8369672233207208,-0.7567212910560962,-1.0865231611475858,0,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,0,1,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.9806349023740517
1,1,-0.8369672233207208,1.0399058991825465,-0.24904621888141307,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,0,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6231522349215363
3,1,-0.42175178558137166,0.9358177744963091,0.7529068551925896,1,0.12740105325391837,1.0472496627946568,0,0.4021545297228099,1,0,-1.0782631850491842,0.17465860657502225,0,0,1,0,0,0,1,0,0,0,0,1,0,0.4369931402128729
1,0,0.7450758748512678,0.40580218498067266,-0.553583288796385,0,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.7368589747744243
3,1,2.1116608398918335,0.5123844509427697,1.2018515208135998,1,-0.6450876016373434,0.03050299675973699,0,0.4021545297228099,1,0,-1.0558643889027572,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,1.110010818666838
3,0,0.2704629453996712,-0.986235130411464,0.7163244158033214,1,1.0694867403021142,0.7593674852111195,0,0.4021545297228099,1,0,-1.2114150707525357,-0.17244218767907388,0,0,1,0,0,0,1,0,0,0,0,1,0,1.381007419545387
2,1,-0.7383151290307706,1.2325254707666007,-0.026999523832780866,1,0.9862274590036738,0.6866627819975178,0,1.306453703560421,1,0,1.8031109889751702,-0.29907148112463083,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.464254121352737
3,1,1.122864919017162,1.147862056525414,0.7123146523380185,1,-0.045570455151534066,1.055154872074071,0,-0.8163487990762661,1,0,0.04606591958753267,1.852023186543401,0,0,1,0,0,0,1,0,1,0,0,0,0,0.3049657432888889
1,0,-0.520558603686323,0.19443428024671466,-0.7629525243629282,1,1.0694867403021142,1.604392750815794,0,1.6672040921207558,1,0,-1.2114150707525357,2.2303160105143887,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.8996268406646833
3,0,-0.2588386826867737,-0.8493744120962262,-0.17291195140267007,1,-2.5132135631770427,-0.008257040986224574,0,-2.127944595073082,1,0,-1.2114150707525357,1.3741360348440665,0,0,1,0,0,0,1,0,0,0,0,1,0,0.18970515571533547
3,0,-0.8369672233207208,-0.5453533863221383,-0.17291195140267007,1,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,1,0,-1.2114150707525357,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,0.05498372736932512
0,1,-0.9517669151050927,1.3004696837433316,-1.062870185665761,1,-0.5199951750913627,1.493826255790264,0,1.6672040921207558,1,0,1.1566978590383392,0.8492401753312401,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.5081738176217148
2,0,1.5726557504627494,-0.5023717228944874,-0.26056997774126317,1,-0.6197901300242674,0.13515429234893683,0,-1.09310116174294,1,0,-0.8497781771312415,0.644825024301191,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.06864820015201699
3,1,-0.9951715331379196,1.6740096133844204,0.8929677932997316,1,-0.780555062614079,-0.008257040986224574,1,-2.127944595073082,1,0,-0.02735860585709835,2.2303160105143887,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2643965990149243
0,0,-0.19848168183548498,-1.0884420807455693,-1.6577609682700198,0,0.6139176464176074,0.5507631713925697,0,0.16480213567702023,0,0,0.6975775966622033,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.606080767855193
3,1,-0.20414998405192536,0.05202515443221164,0.15066077907434336,1,-0.780555062614079,-0.7654074067858148,0,0.4021545297228099,1,0,-0.06569006579515833,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1744831167657165
3,0,-0.7793272232862322,1.1281519994089724,2.435314056108302,1,1.0694867403021142,0.48452680649388546,0,0.4021545297228099,1,0,0.8422408793172684,0.35103051791577045,0,0,1,0,0,0,1,0,0,0,0,1,0,2.042448269401308
3,1,0.23222607114702273,0.6863613733292926,1.1007553394594038,1,-0.4032168364076861,0.2447193318537582,0,0.4021545297228099,1,0,0.31533220026940395,0.9423154333121734,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9143166162248998
2,0,-0.9951715331379196,-2.1458205925724285,-1.1863918297072222,1,-0.780555062614079,-1.1778829072839763,0,0.4021545297228099,0,1,-1.0576037678496888,0.5419926495051015,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.6271856899443274
3,1,-0.6765629243712041,-0.5683819195429022,0.7601114789912369,1,0.828570596642762,-0.5628763320831911,0,-1.5347021328856902,1,0,-1.2114150707525357,1.3113536245458992,0,0,0,1,0,0,1,0,0,0,0,1,0,1.1926530966375624
3,1,1.1791601824182043,-0.25134063083720104,0.5892703701536491,1,0.747646068099602,-1.6209068327882432,0,-0.3927292424134402,1,0,1.1525382686771612,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,0.8198067895067968
3,1,0.9604496850855586,0.6016345487166839,0.9552251820465254,1,-2.143636262333884,-0.03763629489327386,0,0.6796393560861121,1,0,-0.6399598193823752,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.802110626757865
3,0,0.2704629453996712,-1.1289824448735417,0.9173661232601733,1,1.0694867403021142,1.023542098205376,0,0.4021545297228099,1,0,-1.2114150707525357,-0.3279957208583967,0,0,1,0,0,0,1,0,0,0,0,1,0,1.726999038299867
2,0,-0.3655549252610358,-1.0737731481570307,-0.7771529356645284,1,-0.3862464029495365,0.06716013917718841,0,0.4021545297228099,1,0,1.3610020658301873,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4807932057864928
3,0,1.2196888043028644,-0.33398548158818026,0.13162511851230183,1,1.0694867403021142,-0.008257040986224574,0,-2.127944595073082,1,0,1.1566978590383392,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.3237650943753239
3,1,0.26957589383452596,0.5465837779287244,0.8167884162675072,1,1.0694867403021142,-0.36789245840620094,0,0.4021545297228099,1,0,0.8698293949493322,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.6811553305278055
2,0,-0.7078364359272483,-2.047619064033031,-0.8482465436291726,1,0.2703852340759024,-0.3017867181406527,0,0.4021545297228099,0,1,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.17693587981183054
0,1,-0.9207265967017187,1.636026800903727,-1.060867321491198,1,-0.14743375682009904,0.4945526502495185,0,1.5876312095963625,1,0,1.1725369823692455,0.789566885265041,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.5808691254382286
3,1,-0.532454302150098,1.0742003417256305,0.7287496424572535,1,-0.780555062614079,0.46000485375974387,0,0.4021545297228099,1,0,-1.2101291854316596,-0.17610668504976704,0,0,1,0,0,0,1,0,0,0,0,1,0,0.35263490186141944
3,0,0.2704629453996712,-0.8274978339562614,0.9240861524463181,1,1.0694867403021142,1.078272206839553,0,0.4021545297228099,1,0,-1.2114150707525357,-0.5146850848774789,0,0,1,0,0,0,1,0,0,0,0,1,0,1.5460270958079674
2,1,2.088617116532479,1.4100533739526528,0.2217817573081459,1,-0.780555062614079,1.2281196254937963,0,-1.2769381641506095,1,0,-0.02735860585709835,-1.030718050884822,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.28089690060723493
2,0,0.718269420187222,-0.016933624487243292,-0.32518048636015606,1,1.0694867403021142,-0.49209874537079257,0,0.4021545297228099,1,0,0.8335854265588828,0.5774078595477135,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.33602463083426015
2,1,1.3778931141200632,1.5683256610174414,0.2458265197304163,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.31309955067921275
3,1,-0.898477533590577,0.13253518934537514,0.3816810395593577,1,-0.780555062614079,-0.008257040986224574,0,0.3605204835747312,1,0,-1.2114150707525357,-0.30351284532627826,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3980881526319816
3,1,-0.2422775391264902,1.6710187575324347,1.3225376201970824,1,0.42951287967013274,-0.35544441466328114,0,-0.1366199585059763,1,0,0.1745668314967748,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6732349590589565
1,1,0.2704629453996712,1.3569577562834836,-0.17291195140267007,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.6488516082664114
2,0,1.0158237247905353,-1.7414949276068417,-0.7853098088136659,0,-0.7245801978250466,-0.03353855177230473,0,0.3372840532126055,1,0,-0.043445196989167746,-0.5239694699614587,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.2213302297857822
3,0,0.2704629453996712,-0.7156419387710494,0.9644628953239246,1,1.0694867403021142,0.9947724259196279,0,0.4021545297228099,1,0,-1.2114150707525357,-0.8707694349320788,0,0,1,0,0,0,1,0,0,0,0,1,0,1.5278174700457523
2,0,2.3540182936171647,-0.1400131554138274,-0.2764965812894087,1,1.0694867403021142,1.5955473667077595,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.23329573359466274
1,0,-0.520558603686323,-0.43966943395515923,-1.0484560274082144,1,-2.6305968655302725,-0.008257040986224574,0,0.4021545297228099,0,1,2.3407543239337767,-1.0755002914189622,0,0,0,1,1,0,0,0,1,0,0,0,0,-1.032982533620955
3,1,1.1163568683242115,1.2887387650305975,1.5195884454869666,1,0.9562660320054465,-0.8484572584138272,1,0.4021545297228099,1,0,-0.09039421987873673,1.1732200903696142,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0432462831954223
1,1,-1.1533758429551184,0.19443428024671466,-0.9342546261900999,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,2.3407543239337767,0.5774078595477135,0,0,0,1,1,0,0,0,0,0,0,1,0,-1.0896607720118026
3,0,0.2704629453996712,-0.7791262889578946,0.6996084521699558,1,1.0694867403021142,0.940153590121085,0,0.4021545297228099,1,0,-1.2114150707525357,-0.3058946859718213,0,0,1,0,0,0,1,0,0,0,0,1,0,1.2385186193993913
0,0,-0.20546814236132216,0.4089198615754978,-1.2324553074927522,1,1.0694867403021142,0.03250913310073838,0,0.4021545297228099,1,0,1.1566978590383392,-0.8226301379433253,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.473509840562836
0,1,-0.3922248496057095,0.11686225920935321,-1.3302063775367345,1,1.0694867403021142,-1.2116114776795155,0,0.5996958140399367,1,0,-0.5663600535809398,-0.651724393857824,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.5101925127267972
1,1,-0.520558603686323,-0.5453533863221383,-1.0103888936688428,0,1.0694867403021142,-1.6209068327882432,0,-2.127944595073082,0,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.9545720661163174
1,0,-0.9951715331379196,-1.6021929099919257,-1.162657428626329,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,0,-1.2114150707525357,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.7958470894089928
3,1,1.094022058477149,1.8614083977215459,1.5462523789790408,1,0.572506310701131,-0.8358302105440174,1,0.4021545297228099,1,0,0.5480667868398565,0.8260697088709891,0,0,1,0,0,0,1,0,0,0,0,1,0,0.7978072496593562
3,1,0.9587333265283517,1.6770955847935358,1.4153003349687239,1,-0.7754045462347602,0.4640977589313373,0,0.4021545297228099,1,0,0.01293601969975819,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.7584974331599771
3,1,-0.20414998405192536,1.2512738039165046,0.7787663920816171,1,-0.780555062614079,1.604392750815794,0,0.4021545297228099,0,0,-1.2114150707525357,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,0.32777220623644227
3,0,-0.4661334734316302,0.47466584834299574,2.198756550349558,1,1.0694867403021142,0.5827952342071331,0,0.4021545297228099,1,0,0.265701289486847,0.12015726611319799,0,0,1,0,0,0,1,0,0,0,0,1,0,2.2023123793921426
0,1,-1.1406415034450026,0.8576644917209277,-1.161537569685984,1,-0.780555062614079,0.45175131212530123,0,1.6672040921207558,1,0,1.1566978590383392,0.8465029594332392,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.5054470573436614
2,1,1.113313650220568,0.3844963001834895,-0.15299853887086642,1,-0.22478770468363127,-0.42922475528801546,0,0.49200847004081133,1,0,-1.104675932611607,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.29472294190358417
0,1,-0.8369672233207208,-0.016933624487243292,-1.3910602310625577,1,-2.6305968655302725,-1.6209068327882432,0,1.6672040921207558,0,0,1.1566978590383392,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.5464436012244855
2,0,1.4176047689488278,0.30412365440840117,-0.4043403676956381,1,-0.7550577864862882,-1.5473925793791565,0,-0.0710473794886407,1,0,-0.5562707084435657,-0.2817506566106511,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.5401463469456543
2,0,-0.3868720067830446,-0.9293243220618439,-0.7010190107899892,1,-1.2275362624494488,0.2727439599356935,0,1.6444294048489054,1,0,-0.12151951217144316,1.169418401622391,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4392732243845721
3,0,-0.9760701029749008,1.11997206149577,2.5133970182302967,1,1.0694867403021142,0.25737540741982057,0,0.4021545297228099,1,0,1.1562609422027927,0.4804416557794043,0,0,1,0,0,0,1,0,0,0,0,1,0,2.1258050369452484
3,1,0.024140575261700346,1.815287920908596,1.3432875199256755,1,0.5554729758216816,0.5976267743423361,0,-0.0294335741335604,1,0,0.32722959962867343,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6290221043965296
0,1,-0.9951715331379196,0.9342219468155676,-1.3149259635838149,0,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.6803502507530248
3,0,0.2704629453996712,-0.8160099883339702,0.8932965410667046,1,1.0694867403021142,0.8100998350114198,0,0.4021545297228099,1,0,-1.2114150707525357,-0.4664499192159693,0,0,1,0,0,0,1,0,0,0,0,1,0,1.500702248539302
3,0,0.2704629453996712,-0.6341173379151619,0.9626658220743565,1,1.0694867403021142,0.8825513522077091,0,0.4021545297228099,1,0,-1.2114150707525357,-0.7510542562820154,0,0,1,0,0,0,1,0,0,0,0,1,0,1.4765384589512376
1,1,-0.6787629135035219,1.7796935657513995,-0.4393818875782705,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.0284071469547615
3,0,0.26669910666481034,-0.9207005115486991,0.7026093985240318,1,1.0694867403021142,-1.237810586197131,0,0.4021545297228099,1,0,-1.1123391460524101,-0.17671330234117164,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3247224435061686
3,1,-0.1651206644114029,-0.5139546840739082,0.2576381422556033,1,-1.947972141173861,-0.08380645843256554,0,0.4021545297228099,1,0,-1.0874360704827293,-0.7088356762900246,0,0,0,1,0,0,1,0,1,0,0,0,0,0.558621711124665
1,0,-0.045945674234726494,-0.8624052434230728,-1.0865231611475858,1,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,0,0,-0.02735860585709835,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.9468609684294501
2,0,-0.520558603686323,-1.8135608147258837,-0.8200532249719854,0,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,0,-1.2114150707525357,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.23889224432146478
2,0,-0.520558603686323,-2.1306126718268206,-0.8200532249719854,0,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,1.1566978590383392,2.2303160105143887,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.0987440866387164
2,0,-1.0820122518612274,-1.0737731481570307,-0.8200532249719854,1,1.0694867403021142,-0.008257040986224574,0,-0.2939731483248445,1,1,-0.6435510626404032,1.7685628952766406,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.535791042939679
3,1,0.9856815322539939,0.871329426761978,1.2981611407714073,1,0.14281560155581652,0.05778419328765149,0,0.4021545297228099,1,0,-0.21830073544260148,-0.2658166220353323,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0276212556170692
1,0,-1.1533758429551184,-1.8135608147258837,-1.2007245623657004,1,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,1,0,-1.2114150707525357,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.7725866757104527
1,1,-0.520558603686323,-0.016933624487243292,-0.8200532249719854,1,-0.780555062614079,-0.008257040986224574,0,-2.127944595073082,1,0,-0.02735860585709835,2.2303160105143887,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.8980048670868648
2,1,0.48399842155388606,1.4126637675761184,0.4204884267814251,1,0.9278345895782304,-0.09841222759691658,0,-1.7003160963470172,1,0,1.0759795457699524,0.5774078595477135,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.08820500255688668
2,1,1.3908025858011468,0.04242905155728857,-0.13419889453800873,1,-0.780555062614079,1.5909609906998754,0,0.14610849829346576,1,0,1.3328120495139566,-1.0755002914189622,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.14274322857268826
3,1,0.491019212414954,0.6609021092040862,0.9814058532757779,1,-0.9199890132162669,0.0023783843907095874,0,0.4021545297228099,1,0,-1.0020738877590225,-0.22971710801822012,0,0,1,0,0,0,1,0,1,0,0,0,0,0.8010908977501275
3,1,-0.15228491593869392,0.5583992438033544,1.2523674828298221,1,-0.9777177176344635,-0.008257040986224574,0,0.4021545297228099,1,0,1.0588746660780728,0.4724151337983101,0,0,1,0,0,0,1,0,0,0,0,1,0,1.1399885701594692
3,1,-0.12834148466941012,-0.2264943336357244,0.17228287297117265,1,-2.22354326788544,-1.5463153293182326,0,0.4021545297228099,1,0,-0.5945346771631267,-0.05732539950499963,0,0,0,1,0,0,1,0,1,0,0,0,0,0.32236839376187715
3,1,-0.33059019074833673,0.7157520804825486,0.7026540512719078,1,0.4876189926161251,1.0390928801477222,0,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,0.48244602327104225
3,0,0.23806064609308103,-0.3441417094106468,0.687174165538194,1,1.0694867403021142,-0.7260071470725081,0,0.4021545297228099,1,0,-0.9632534125009606,0.2849571674890286,0,0,1,0,0,0,1,0,0,0,0,1,0,0.9829168941716474
3,1,0.09837684021325255,0.5744737729583707,0.979668240889111,1,-1.895264450208779,0.022334925564259606,0,0.4021545297228099,1,0,-0.4234977208089808,-0.9727439503978169,0,0,1,0,0,0,1,0,1,0,0,0,0,0.8413385577499328
3,0,-0.6173718892832679,0.807094720513328,1.95066413206078,1,1.0694867403021142,1.1250954935445245,0,0.4021545297228099,1,0,0.6903086740242104,0.13312763637383357,0,0,1,0,0,0,1,0,0,0,0,1,0,1.7374742108780765
2,0,-0.5160497808565327,0.4307858713202268,-0.29988038406856227,1,0.6637707228807898,-0.6868487848279713,0,-1.9996635092476807,1,0,0.15471967703219755,-1.0755002914189622,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.4706489452581461
0,0,-0.9951715331379196,0.027379656740232156,-1.36700602799112,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,0,0,-1.2114150707525357,1.4461714249713453,0,0,1,0,0,0,1,0,0,0,0,1,0,-1.5298848149075617
3,0,-0.3875635178212555,0.4848432129559363,1.9023805790355692,1,1.0694867403021142,-0.641172092124971,0,0.4021545297228099,1,0,1.1133365272374034,0.3433428421056245,0,0,1,0,0,0,1,0,0,0,0,1,0,1.877274519909353
1,0,-0.8369672233207208,-0.6510373386891172,-1.2768588298444432,1,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,1,0,-0.02735860585709835,0.5774078595477135,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.2460440389343768
0,1,-0.9276785686880162,0.797974195424057,-1.1190356529331096,1,-0.780555062614079,0.6794816524746231,0,0.5186858352126589,1,0,1.1566978590383392,1.9656226050348875,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.4472572648456254
2,1,-0.9951715331379196,0.604350626292517,-0.05678595203696065,1,0.7863951936616812,1.4073430727555056,0,0.4021545297228099,1,0,-0.02735860585709835,-0.3662688090940301,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.27291027906389287
3,1,-0.20414998405192536,-0.5453533863221383,0.32196078720915927,1,-0.780555062614079,-0.008257040986224574,0,0.4021545297228099,1,0,-1.2114150707525357,0.5774078595477135,0,1,0,0,1,0,0,0,1,0,0,0,0,0.6515394235199322
3,0,0.2704629453996712,-0.765271122802583,0.6960379834280052,1,1.0694867403021142,1.0475480030061404,0,0.4021545297228099,1,0,-1.2114150707525357,-0.1573627066178049,0,0,1,0,0,0,1,0,0,0,0,1,0,1.2261463524325324
0,0,-0.6554888446690748,-1.834581352851676,-1.6955973009775296,1,1.0694867403021142,-1.1005547371172775,0,-2.127944595073082,0,0,-1.2114150707525357,-0.2842928293468378,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.4605501091056396
3,0,1.8525060435716598,-0.7567212910560962,-0.24904621888141307,0,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,0,1,0,1,0,0,0,0,0.05384725644436843
2,1,0.42866725521687005,1.0399058991825465,0.017423717294187364,0,1.0694867403021142,-0.008257040986224574,0,0.4021545297228099,0,0,1.1566978590383392,-1.0755002914189622,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.3532362762465555
3,0,-0.20414998405192536,-0.7529483739565933,-0.13099623044224804,1,1.0280180532897476,1.3452705696192542,0,-1.3303232556838027,1,0,0.08095177521274696,0.3947896083044622,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1979558224790783
0,0,-0.7146273559261517,-1.0517697492742266,-1.5813958997594153,0,1.0694867403021142,1.4037517016691619,0,0.4021545297228099,0,1,0.2787247265442319,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.5175305902062286
0,0,-0.8323011454069723,-1.3486888134492536,-1.6074241501851756,0,1.0398934716226669,-1.596315536113054,0,0.4021545297228099,0,1,0.36081417719896763,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-1.473118238589186
2,0,0.7450758748512678,-0.016933624487243292,-0.32518048636015606,1,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,1,0,1.1566978590383392,0.5774078595477135,0,1,0,0,0,0,1,0,1,0,0,0,0,-0.33602463083426015
0,1,-0.7215967303865285,0.9692561770252206,-1.0790943599983476,1,0.16081095817278201,0.11580894544647999,0,0.9535959592198865,1,0,1.1882742768441705,1.3101883242994676,0,0,0,1,0,0,1,0,1,0,0,0,0,-1.4471736264518331
1,1,-0.6787629135035219,0.19443428024671466,-0.6297175562751279,1,1.0694867403021142,-1.6209068327882432,0,0.4021545297228099,1,0,-1.2114150707525357,-1.0755002914189622,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.7518226718391463
3,0,-0.9951715331379196,-0.5512822560499238,-0.06260337141501107,1,-0.780555062614079,-1.5575087315231304,0,0.4021545297228099,1,0,-0.02735860585709835,-1.0755002914189622,0,0,0,1,0,0,1,0,0,0,0,1,0,0.1906082748910314
2,1,1.3778931141200632,0.40580218498067266,-0.40131475383889903,0,-0.780555062614079,-1.6209068327882432,0,0.4021545297228099,0,0,-1.2114150707525357,2.2303160105143887,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.571800804020232
0,0,0.8986044562918196,-0.9589686707007833,-1.4094836959798025,1,-0.6711472904732214,-0.008257040986224574,0,1.5468447466550905,1,0,-0.23814788990717886,-1.0755002914189622,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.323917793268363
